"","ID2003_d","mdvp","year","Area2003","ev_frac1","ev_frac2","PAs_MEAN","hhpop","prmmrkt","VCA.y","dstrds.y","HKD","HKDII","KSNP_AreaForLoss_Ha2_trunc","All_AreaForLoss_Ha_trunc","nonKSNP_AreaForLoss_Ha_trunc","weights_mah","weights_full","weights_gen"
"544",1501090018,0.1666667,2003,5812458,0,0,0.473513,235,2,0,2218.16470764111,0,0,1.35,1.44,0.09,NA,0.255844155844156,NA
"545",1501090018,0.1666667,2008,5812458,0,0,0.473513,361,2,0,2035.5942203763,0,0,0.9,2.34,1.44,NA,0.255844155844156,NA
"546",1501090019,0.05555556,2003,4352247,0,0,0.5546827,273,2,0,2117.66771947438,0,0,0.81,1.53,0.72,NA,0.255844155844156,NA
"547",1501090019,0.1111111,2006,4352247,0,0,0.5546827,298,2,0,1975.52943894876,0,0,0.45,2.97,2.52,NA,0.255844155844156,NA
"548",1501090019,0.1111111,2011,4352247,0,0,0.5546827,359,2,0,1738.6323047394,0,0,1.26,2.52,1.26,NA,0.255844155844156,NA
"549",1501090019,0.05555556,2014,4352247,0,0,0.5540624,210,0,0,1596.49402421378,0,0,1.08,3.15,2.07,NA,0.255844155844156,NA
"550",1501090019,0.1111111,2008,4352247,0,0,0.5546827,368,2,0,1880.77058526502,0,0,0,2.16,2.16,NA,0.255844155844156,NA
"551",1501090020,0.3333333,2008,6309724,1,0,0.3717382,215,2,0,2068.67955777737,0,0,0,2.88,2.88,NA,0.255844155844156,NA
"552",1501090020,0.1111111,2003,6309724,1,0,0.3717382,192,2,0,2665.08233416652,0,0,0,1.17,1.17,NA,0.255844155844156,NA
"553",1501090020,0.1111111,2014,6309724,1,0,0.3715956,267,0,0,1352.9962261104,0,0,0.81,1.71,0.9,NA,0.255844155844156,NA
"554",1501090020,0.2222222,2006,6309724,1,0,0.3717382,200,2,0,2307.24066833303,0,0,0,0.09,0.09,NA,0.255844155844156,NA
"555",1501090020,0.1111111,2011,6309724,1,0,0.3717382,188,2,0,1710.83789194389,0,0,0,2.52,2.52,NA,0.255844155844156,NA
"556",1501090021,0.2222222,2014,8080173,1,0,0.8088711,336,0,1,3127.69782722247,249999025,1,4.5,9.9,5.4,1,1,1
"557",1501090021,0.1111111,2011,8080173,1,0,0.8071994,324,2,1,4029.42329281766,249999025,1,1.35,16.29,14.94,1,1,1
"558",1501090021,0.1666667,2008,8080173,1,0,0.8071994,304,2,1,4931.14875841284,249999025,1,0.72,12.78,12.06,1,1,1
"559",1501090021,0.2777778,2003,8080173,1,0,0.2981166,249,2,1,6434.02453440482,249999025,1,0,1.26,1.26,1,1,1
"560",1501090021,0.3333333,2006,8080173,1,0,0.8071994,375,2,1,5532.29906880963,249999025,1,0,3.78,3.78,1,1,1
"561",1501090022,0.2222222,2014,16973890,1,0,0.664316,375,0,0,4236.77987589468,0,0,5.49,7.29,1.8,0.566037735849057,0.255844155844156,NA
"562",1501090022,0.1111111,2006,16973890,1,0,0.6634682,291,2,0,6426.90508966915,0,0,3.42,7.29,3.87,0.566037735849057,0.255844155844156,NA
"563",1501090022,0.05555556,2003,16973890,1,0,0.5538356,272,2,0,7248.20204483457,0,0,2.34,4.41,2.07,0.566037735849057,0.255844155844156,NA
"564",1501090022,0.05555556,2011,16973890,1,0,0.6634682,377,2,0,5058.07683106011,0,0,6.93,14.58,7.65,0.566037735849057,0.255844155844156,NA
"565",1501090022,0.2222222,2008,16973890,1,0,0.6634682,304,2,0,5879.37378622553,0,0,6.39,12.42,6.03,0.566037735849057,0.255844155844156,NA
"566",1501090023,0.2222222,2006,11792125,0,0,0.5544789,361,2,0,6011.26873691033,0,0,1.89,6.57,4.68,NA,0.255844155844156,NA
"567",1501090023,0.05555556,2014,11792125,0,0,0.5557252,231,0,0,3933.93371945743,0,0,2.61,3.51,0.9,NA,0.255844155844156,NA
"568",1501090023,0.1111111,2011,11792125,0,0,0.5544789,473,2,0,4712.93435100227,0,0,9.09,10.98,1.89,NA,0.255844155844156,NA
"569",1501090023,0.1111111,2003,11792125,0,0,0.5544789,375,2,0,6790.26936845517,0,0,3.69,4.68,0.99,NA,0.255844155844156,NA
"570",1501090023,0.1666667,2008,11792125,0,0,0.5544789,382,2,0,5491.93498254711,0,0,4.5,7.11,2.61,NA,0.255844155844156,NA
"571",1501090024,0.05555556,2003,12964786,0,0,0.5848493,443,1,0,6840.18741616459,0,0,7.92,8.19,0.27,NA,1.79090909090909,NA
"572",1501090024,0.2777778,2014,12964786,0,0,0.5860514,747,0,0,3842.17927543474,0,0,0.99,4.68,3.69,NA,1.79090909090909,NA
"573",1501090024,0.1111111,2011,12964786,0,0,0.5848493,517,1,0,4659.81785927015,0,0,10.26,17.37,7.11,NA,1.79090909090909,NA
"574",1501090024,0.05555556,2008,12964786,0,0,0.5848493,686,1,0,5477.45644310557,0,0,0.72,1.35,0.63,NA,1.79090909090909,NA
"575",1501090024,0.1111111,2006,12964786,0,0,0.5848493,528,2,0,6022.54883232917,0,0,3.42,4.59,1.17,NA,1.79090909090909,NA
"576",1501090025,0.2222222,2011,14729238,0,0,0.4905649,693,2,0,3877.06179054918,0,0,3.51,7.65,4.14,NA,0.255844155844156,0.781818181818182
"577",1501090025,0.05555556,2008,14729238,0,0,0.4905649,668,2,0,4661.42166585395,0,0,2.7,5.04,2.34,NA,0.255844155844156,0.781818181818182
"578",1501090025,0.05555556,2014,14729238,0,0,0.4906491,630,0,0,3092.70191524442,0,0,2.97,34.11,31.14,NA,0.255844155844156,0.781818181818182
"579",1501090025,0.05555556,2006,14729238,0,0,0.4905649,816,1,0,5184.32824939046,0,0,5.67,13.41,7.74,NA,0.255844155844156,0.781818181818182
"580",1501090025,0.2222222,2003,14729238,0,0,0.4388397,555,2,0,5968.68812469523,0,0,2.7,21.6,18.9,NA,0.255844155844156,0.781818181818182
"581",1501090026,0.05555556,2008,50514046,1,0,0.9832003,370,2,0,8723.93061889514,0,0,18.27,18.36,0.0899999999999999,0.566037735849057,0.223863636363636,NA
"582",1501090026,0.2777778,2003,50514046,1,0,0.8697178,316,2,0,9322.19773208567,0,0,15.21,15.66,0.450000000000001,0.566037735849057,0.223863636363636,NA
"583",1501090026,0.1666667,2006,50514046,1,0,0.9832003,335,2,0,8963.23746417135,0,0,9.18,9.18,0,0.566037735849057,0.223863636363636,NA
"584",1501090026,0.2222222,2011,50514046,1,0,0.9832003,413,2,0,8364.97035098081,0,0,19.35,20.7,1.35,0.566037735849057,0.223863636363636,NA
"585",1501090026,0.05555556,2014,50514046,1,0,0.9830385,457,0,0,8006.01008306649,0,0,9.9,13.41,3.51,0.566037735849057,0.223863636363636,NA
"586",1501090028,0.0277437750034,2014,35143517,1,1,1,817,0,0,7234.20253144718,0,0,6.66,11.34,4.68,1.13207547169811,0.137762237762238,0.781818181818182
"587",1501090028,0.2222222,2008,35143517,1,1,1,624,2,0,7815.77073225553,0,0,3.78,6.84,3.06,1.13207547169811,0.137762237762238,0.781818181818182
"588",1501090028,0.2222222,2011,35143517,1,1,1,675,2,0,7524.98663185136,0,0,1.71,8.73,7.02,1.13207547169811,0.137762237762238,0.781818181818182
"589",1501090028,0.2777778,2006,35143517,1,1,1,535,2,0,8009.62679919165,0,0,1.08,4.05,2.97,1.13207547169811,0.137762237762238,0.781818181818182
"590",1501090028,NA,2003,35143517,1,1,NA,NA,NA,0,8300.41089959582,0,0,1.17,14.31,13.14,1.13207547169811,0.137762237762238,0.781818181818182
"591",1501090029,0.1666667,2011,25416228,1,0,1,420,2,1,7166.46309634706,249997274,1,29.25,46.62,17.37,1,1,1
"592",1501090029,0.2222222,2014,25416228,1,0,1,420,0,1,7032.41684989626,249997274,1,26.91,37.35,10.44,1,1,1
"593",1501090029,0.1666667,2008,25416228,1,0,1,363,2,1,7300.50934279786,249997274,1,23.49,30.42,6.93,1,1,1
"594",1501090029,0.05555556,2006,25416228,1,0,1,365,2,1,7389.8735070984,249997274,1,48.6,57.24,8.64,1,1,1
"595",1501090029,0.1111111,2003,25416228,1,0,0.6646953,365,2,1,7523.9197535492,249997274,1,7.29,10.71,3.42,1,1,1
"596",1501090030,0.1111111,2006,10588143,1,0,0.703732,366,2,0,4492.17983277499,0,0,1.08,10.17,9.09,NA,0.255844155844156,NA
"597",1501090030,0.2777778,2003,10588143,1,0,0.1581229,316,2,0,5342.30441638749,0,0,0,1.17,1.17,NA,0.255844155844156,NA
"598",1501090030,0,2014,10588143,1,0,0.7043427,528,0,0,2225.18094314164,0,0,2.25,7.56,5.31,NA,0.255844155844156,NA
"599",1501090030,0.1111111,2011,10588143,1,0,0.703732,557,2,0,3075.30552675414,0,0,4.05,14.4,10.35,NA,0.255844155844156,NA
"600",1501090030,0.1111111,2008,10588143,1,0,0.703732,435,2,0,3925.43011036665,0,0,0.09,4.41,4.32,NA,0.255844155844156,NA
"601",1501090031,0.1111111,2006,3527173,1,1,0.8260536,296,2,0,4444.52647500999,0,0,0,3.24,3.24,NA,0.358181818181818,NA
"602",1501090031,0.05555556,2014,3527173,1,1,0.8281848,474,0,0,1766.37777502331,0,0,0,1.17,1.17,NA,0.358181818181818,NA
"603",1501090031,0.05555556,2003,3527173,1,1,0.3277139,272,2,0,5448.832237505,0,0,0,0.9,0.9,NA,0.358181818181818,NA
"604",1501090031,0.1111111,2011,3527173,1,1,0.8260536,360,2,0,2770.68353751832,0,0,0,3.96,3.96,NA,0.358181818181818,NA
"605",1501090031,0.3888889,2008,3527173,1,1,0.8260536,495,2,0,3774.98930001332,0,0,0,6.84,6.84,NA,0.358181818181818,NA
"606",1501090032,0.05555556,2011,3515337,1,0,0.8520604,375,2,0,2870.49669190717,0,0,0.9,1.53,0.63,NA,0.358181818181818,NA
"607",1501090032,0.05555556,2008,3515337,1,0,0.8520604,368,2,0,3930.94113956885,0,0,0,1.26,1.26,NA,0.358181818181818,NA
"608",1501090032,0.2222222,2014,3515337,1,0,0.850857,370,0,0,1810.05224424549,0,0,0,0.36,0.36,NA,0.358181818181818,NA
"609",1501090032,0.1111111,2003,3515337,1,0,0.4904018,280,2,0,5698.34855233832,0,0,0.45,1.08,0.63,NA,0.358181818181818,NA
"610",1501090032,0.1111111,2006,3515337,1,0,0.8520604,218,2,0,4637.90410467664,0,0,0.63,3.78,3.15,NA,0.358181818181818,NA
"611",1501090033,NA,2003,5419063,1,1,NA,NA,NA,1,7584.74494645572,114253800,0,0.81,2.07,1.26,1,1,1
"612",1501090033,0.0701754374269,2014,5419063,1,1,1,1140,0,1,1909.84475012667,114253800,0,1.26,3.33,2.07,1,1,1
"613",1501090033,0.05555556,2011,5419063,1,1,1,826,1,1,3457.54480367096,114253800,0,3.87,21.33,17.46,1,1,1
"614",1501090033,0.1666667,2006,5419063,1,1,1,598,1,1,6037.04489291143,114253800,0,5.22,9.99,4.77,1,1,1
"615",1501090033,0.05555556,2008,5419063,1,1,1,823,1,1,5005.24485721524,114253800,0,5.67,13.05,7.38,1,1,1
"616",1501090034,0.1666667,2008,15263113,1,0,1,327,2,0,7698.01243630857,0,0,7.11,7.47,0.360000000000001,NA,0.255844155844156,NA
"617",1501090034,0.05555556,2003,15263113,1,0,0.8316732,263,2,0,10259.3671636157,0,0,6.03,6.84,0.81,NA,0.255844155844156,NA
"618",1501090034,0.1111111,2006,15263113,1,0,1,220,2,0,8722.55432723143,0,0,2.97,8.64,5.67,NA,0.255844155844156,NA
"619",1501090034,0.1111111,2011,15263113,1,0,1,259,2,0,6161.19959992428,0,0,6.48,15.84,9.36,NA,0.255844155844156,NA
"620",1501090034,0.2777778,2014,15263113,1,0,1,252,0,0,4624.38676354,0,0,2.79,3.69,0.9,NA,0.255844155844156,NA
"621",1501090038,0.1111111,2008,7655059,1,0,0.8642992,291,2,0,4455.94182467579,0,0,0,6.84,6.84,0.566037735849057,0.358181818181818,0.781818181818182
"622",1501090038,0.2777778,2003,7655059,1,0,0.09101599,291,2,0,6297.85130925342,0,0,0,2.07,2.07,0.566037735849057,0.358181818181818,0.781818181818182
"623",1501090038,0.1111111,2011,7655059,1,0,0.8642992,235,2,0,3350.79613392921,0,0,0.81,14.13,13.32,0.566037735849057,0.358181818181818,0.781818181818182
"624",1501090038,0.1111111,2006,7655059,1,0,0.8642992,201,2,0,5192.70561850684,0,0,0,9,9,0.566037735849057,0.358181818181818,0.781818181818182
"625",1501090038,0.05555556,2014,7655059,1,0,0.8654434,237,0,0,2245.65044318263,0,0,1.71,8.91,7.2,0.566037735849057,0.358181818181818,0.781818181818182
"626",1501090039,0.3333333,2008,23491281,1,1,0.9137548,583,2,0,6586.76781231523,0,0,12.87,15.93,3.06,0.566037735849057,0.255844155844156,NA
"627",1501090039,0.4444444,2006,23491281,1,1,0.9137548,405,2,0,7378.68685923642,0,0,12.42,12.87,0.45,0.566037735849057,0.255844155844156,NA
"628",1501090039,0.2511654995338,2014,23491281,1,1,0.914527641222474,572,0,0,4211.01067155165,0,0,18.81,19.62,0.81,0.566037735849057,0.255844155844156,NA
"629",1501090039,0.3333333,2011,23491281,1,1,0.9137548,517,2,0,5398.88924193344,0,0,24.03,26.73,2.7,0.566037735849057,0.255844155844156,NA
"630",1501090039,0.2777778,2003,23491281,1,1,0.8939847,402,2,0,8566.56542961821,0,0,7.65,9,1.35,0.566037735849057,0.255844155844156,NA
"631",1502010001,0.6944444,2011,140601189,1,0,0.9964601,89,2,0,9597.306567134,0,0,5.49,5.49,0,NA,0.255844155844156,NA
"632",1502010001,0.4444444,2003,140601189,1,0,0.9900779,90,2,0,15541.9927001275,0,0,0.18,0.18,0,NA,0.255844155844156,NA
"633",1502010001,0.4444444,2014,140601189,1,0,0.9961979,87,0,0,7368.04926726145,0,0,3.87,3.87,0,NA,0.255844155844156,NA
"634",1502010001,0.5,2006,140601189,1,0,0.9964601,94,2,0,13312.7354002549,0,0,0.81,0.81,0,NA,0.255844155844156,NA
"635",1502010001,0.6111111,2008,140601189,1,0,0.9964601,94,2,0,11826.5638670065,0,0,14.58,14.58,0,NA,0.255844155844156,NA
"636",1502010002,0.3333333,2011,172529482,1,0,0.01146091,128,1,0,10653.634108183,0,0,0,104.76,104.76,NA,0.895454545454546,NA
"637",1502010002,0.25,2014,172529482,1,0,0.01113714,266,0,0,10429.4043195057,0,0,0,265.95,265.95,NA,0.895454545454546,NA
"638",1502010002,0.5,2008,172529482,1,0,0.01146091,388,2,0,10877.8638968604,0,0,0,56.07,56.07,NA,0.895454545454546,NA
"639",1502010002,0.5,2006,172529482,1,0,0.01146091,318,2,0,11027.3504226453,0,0,0,160.02,160.02,NA,0.895454545454546,NA
"640",1502010002,0.7777778,2003,172529482,1,0,0.003959415,270,2,0,11251.5802113226,0,0,0,90.54,90.54,NA,0.895454545454546,NA
"641",1502010010,0.5,2008,93201613,1,0,0.01694981,180,2,0,7306.37358755798,0,0,0,53.28,53.28,NA,0.137762237762238,NA
"642",1502010010,0.25,2011,93201613,1,0,0.01694981,278,1,0,7249.51855789222,0,0,0,88.56,88.56,NA,0.137762237762238,NA
"643",1502010010,0.2222222,2014,93201613,1,0,0.01650515,124,0,0,7192.66352822647,0,0,0,68.22,68.22,NA,0.137762237762238,NA
"644",1502010010,0.4444444,2003,93201613,1,0,0.008494208,211,2,0,7401.13197033424,0,0,0,34.74,34.74,NA,0.137762237762238,NA
"645",1502010010,0.5,2006,93201613,1,0,0.01694981,325,2,0,7344.27694066849,0,0,0,37.08,37.08,NA,0.137762237762238,NA
"646",1502010012,0.2222222,2014,87806219,1,0,0.42330832636566,224,0,0,4815.39121226297,0,0,0.45,745.47,745.02,NA,0.358181818181818,NA
"647",1502010012,0.36204742852684,2011,87806219,1,0,0.42279454598819,178,4,0,5163.36052392091,0,0,0,327.42,327.42,NA,0.358181818181818,NA
"648",1502010012,0.7777778,2003,87806219,1,0,0.1567178,141,2,0,6091.27868834206,0,0,0,148.05,148.05,NA,0.358181818181818,NA
"649",1502010012,0.1666667,2008,87806219,1,0,0.4227946,194,2,0,5511.32983557884,0,0,0,129.6,129.6,NA,0.358181818181818,NA
"650",1502010012,0.4444444,2006,87806219,1,0,0.4227946,194,2,0,5743.30937668413,0,0,0,188.55,188.55,NA,0.358181818181818,NA
"651",1502010014,0.3888889,2008,57404309,1,0,0.6019952,207,2,0,4297.37610914077,0,0,4.77,40.05,35.28,NA,0.223863636363636,NA
"652",1502010014,0.5555556,2006,57404309,1,0,0.6019952,207,2,0,4261.34133185558,0,0,2.25,35.19,32.94,NA,0.223863636363636,NA
"653",1502010014,0.26673259412298,2011,57404309,1,0,0.6019952,337,6,0,4351.42827506856,0,0,12.69,47.79,35.1,NA,0.223863636363636,NA
"654",1502010014,0.13258302384419,2014,57404309,1,0,0.6021774,348,0,0,4405.48044099635,0,0,18.81,248.67,229.86,NA,0.223863636363636,NA
"655",1502010014,0.3888889,2003,57404309,1,0,0.5503584,216,2,0,4207.28916592779,0,0,3.96,48.33,44.37,NA,0.223863636363636,NA
"656",1502010015,0.1666667,2003,126653604,0,0,0.4246845,443,2,0,5432.95548239281,0,0,0,22.32,22.32,1.69811320754717,3.58181818181818,NA
"657",1502010015,0.1111111,2014,126653604,0,0,0.7228974,688,0,0,5692.43625116646,0,0,0.72,209.43,208.71,1.69811320754717,3.58181818181818,NA
"658",1502010015,0.2777778,2006,126653604,0,0,0.7238787,464,2,0,5503.72296478563,0,0,0,19.17,19.17,1.69811320754717,3.58181818181818,NA
"659",1502010015,0.1111111,2011,126653604,0,0,0.7238787,511,2,0,5621.66876877365,0,0,0,54.9,54.9,1.69811320754717,3.58181818181818,NA
"660",1502010015,0.1111111,2008,126653604,0,0,0.7238787,476,1,0,5550.90128638083,0,0,0,31.32,31.32,1.69811320754717,3.58181818181818,NA
"661",1502010016,0.1111111,2014,26480307,0,0,0.5070868,300,0,1,1375.77223179988,249982666,1,0,128.43,128.43,1,1,1
"662",1502010016,0.3888889,2003,26480307,0,0,0.06611823,224,2,1,1281.40383538569,249982666,1,0,7.11,7.11,1,1,1
"663",1502010016,0.3333333,2008,26480307,0,0,0.5086855,308,2,1,1324.2985610285,249982666,1,0,19.71,19.71,1,1,1
"664",1502010016,0.1111111,2011,26480307,0,0,0.5086855,270,2,1,1350.03539641419,249982666,1,0,27.09,27.09,1,1,1
"665",1502010016,0.4444444,2006,26480307,0,0,0.5086855,303,2,1,1307.14067077138,249982666,1,0,17.01,17.01,1,1,1
"666",1502010017,0.1666667,2011,77609282,0,0,0.6806754,636,2,1,1761.5492208947,249993540,1,16.56,762.21,745.65,1,1,1
"667",1502010017,0.3888889,2003,77609282,0,0,0.2413605,565,2,1,2251.73378751674,249993540,1,6.3,59.49,53.19,1,1,1
"668",1502010017,0.4444444,2008,77609282,0,0,0.6806754,615,2,1,1945.36843337796,249993540,1,9.36,278.46,269.1,1,1,1
"669",1502010017,0.2777778,2006,77609282,0,0,0.6806754,571,1,1,2067.91457503347,249993540,1,6.03,138.87,132.84,1,1,1
"670",1502010017,0.05555556,2014,77609282,0,0,0.6802895,815,0,1,1577.73000841144,249993540,1,323.28,1352.79,1029.51,1,1,1
"671",1502010018,0.1944444,2011,52274432,0,0,0.9767554,266,1,1,3091.00340634188,249896096,1,1.26,205.65,204.39,1,1,1
"672",1502010018,0.1388889,2014,52274432,0,0,0.9768615,270,0,1,2447.06988079876,249896096,1,1.98,75.6,73.62,1,1,1
"673",1502010018,0.4444444,2008,52274432,0,0,0.9767554,115,2,1,3734.93693188501,249896096,1,0.09,59.04,58.95,1,1,1
"674",1502010018,0.5555556,2003,52274432,0,0,0.6149489,105,2,1,4808.15947445688,249896096,1,0,30.78,30.78,1,1,1
"675",1502010018,0.2777778,2006,52274432,0,0,0.9767554,107,2,1,4164.22594891376,249896096,1,0,91.53,91.53,1,1,1
"676",1502010019,0.5555556,2006,99149290,0,0,0.9952344,31,2,0,3001.45126452285,0,0,12.33,33.84,21.51,0.566037735849057,3.58181818181818,NA
"677",1502010019,0.25,2014,99149290,0,0,0.9952799,50,0,0,3903.49695055332,0,0,102.42,140.04,37.62,0.566037735849057,3.58181818181818,NA
"678",1502010019,0.4722222,2011,99149290,0,0,0.9952344,43,2,0,3565.22981829189,0,0,30.24,52.65,22.41,0.566037735849057,3.58181818181818,NA
"679",1502010019,0.7222222,2008,99149290,0,0,0.9952344,31,2,0,3226.96268603047,0,0,32.94,60.03,27.09,0.566037735849057,3.58181818181818,NA
"680",1502010019,0.7777778,2003,99149290,0,0,0.9289332,30,2,0,2663.18413226143,0,0,0.63,14.31,13.68,0.566037735849057,3.58181818181818,NA
"681",1502010020,0.5555556,2006,69882033,0,0,0.9593952,64,2,1,2666.75249217916,242749430,1,17.91,42.12,24.21,1,1,1
"682",1502010020,0.1944444,2011,69882033,0,0,0.9593952,92,2,1,2807.35873566178,242749430,1,3.51,21.78,18.27,1,1,1
"683",1502010020,0.6111111,2003,69882033,0,0,0.7655021,69,2,1,2582.38874608958,242749430,1,1.62,4.95,3.33,1,1,1
"684",1502010020,0.3888889,2008,69882033,0,0,0.9593952,86,2,1,2722.99498957221,242749430,1,11.52,26.55,15.03,1,1,1
"685",1502010020,0.1388889,2014,69882033,0,0,0.9593298,106,0,1,2891.72248175136,242749430,1,36,112.41,76.41,1,1,1
"686",1502010021,0.5277778,2011,208019927,0,0,1,88,2,0,4602.58171458236,0,0,90.09,102.15,12.06,1.13207547169811,3.58181818181818,NA
"687",1502010021,0.7222222,2008,208019927,0,0,1,74,2,0,4610.03188333262,0,0,61.92,72.72,10.8,1.13207547169811,3.58181818181818,NA
"688",1502010021,0.6111111,2003,208019927,0,0,0.965989,49,2,0,4622.44883124973,0,0,33.75,47.88,14.13,1.13207547169811,3.58181818181818,NA
"689",1502010021,0.4722222,2014,208019927,0,0,1,103,0,0,4595.13154583209,0,0,127.53,156.69,29.16,1.13207547169811,3.58181818181818,NA
"690",1502010021,0.7777778,2006,208019927,0,0,1,65,2,0,4614.99866249947,0,0,65.07,67.68,2.61,1.13207547169811,3.58181818181818,NA
"691",1502010022,0.7777778,2006,223834287,0,0,1,78,2,0,4392.24285042713,0,0,8.19,18.45,10.26,1.13207547169811,1.79090909090909,NA
"692",1502010022,0.4166667,2011,223834287,0,0,1,106,2,0,4424.02022578308,0,0,16.2,25.83,9.63,1.13207547169811,1.79090909090909,NA
"693",1502010022,0.7777778,2003,223834287,0,0,0.9679435,79,2,0,4373.17642521357,0,0,11.7,14.76,3.06,1.13207547169811,1.79090909090909,NA
"694",1502010022,0.5833333,2014,223834287,0,0,1,112,0,0,4443.08665099665,0,0,38.43,50.58,12.15,1.13207547169811,1.79090909090909,NA
"695",1502010022,0.7777778,2008,223834287,0,0,1,86,2,0,4404.95380056951,0,0,12.15,16.11,3.96,1.13207547169811,1.79090909090909,NA
"696",1502020001,0.3888889,2006,222429129,1,1,0.8954799,717,1,0,6409.79810713413,0,0,462.87,1567.71,1104.84,NA,0.255844155844156,NA
"697",1502020001,0.5555556,2008,222429129,1,1,0.8954799,491,1,0,6345.06714284551,0,0,549.54,1402.02,852.48,NA,0.255844155844156,NA
"698",1502020001,0.34313439672976,2011,222429129,1,1,0.89548351980672,2307,4,0,6247.97069641258,0,0,406.71,988.11,581.4,NA,0.255844155844156,NA
"699",1502020001,0.5555556,2003,222429129,1,1,0.7358248,316,1,0,6506.89455356707,0,0,209.97,742.41,532.44,NA,0.255844155844156,NA
"700",1502020001,0.26170246271864,2014,222429129,1,1,0.89524478366275,667,0,0,6150.87424997964,0,0,692.37,1011.42,319.05,NA,0.255844155844156,NA
"701",1502020002,0.3888889,2006,75101763,1,0,0.6722553,186,2,0,6164.7344204392,0,0,3.24,107.1,103.86,NA,0.895454545454546,1.56363636363636
"702",1502020002,0.2777778,2008,75101763,1,0,0.6722553,215,2,0,6147.80122725226,0,0,2.88,71.55,68.67,NA,0.895454545454546,1.56363636363636
"703",1502020002,0.3888889,2011,75101763,1,0,0.6722553,241,2,0,6122.40143747186,0,0,1.26,146.7,145.44,NA,0.895454545454546,1.56363636363636
"704",1502020002,0.1666667,2014,75101763,1,0,0.6714683,245,0,0,6097.00164769146,0,0,26.28,241.11,214.83,NA,0.895454545454546,1.56363636363636
"705",1502020002,0.6111111,2003,75101763,1,0,0.5384754,203,2,0,6190.1342102196,0,0,9.54,77.94,68.4,NA,0.895454545454546,1.56363636363636
"706",1502020003,0.1111111,2011,76716687,1,0,0.2413065,2560,2,0,2821.25083006297,0,0,0.09,853.02,852.93,NA,0.223863636363636,NA
"707",1502020003,0.3888889,2003,76716687,1,0,0.222462,698,1,0,2991.12077183535,0,0,0,276.75,276.75,NA,0.223863636363636,NA
"708",1502020003,0.05555556,2014,76716687,1,0,0.2406967,798,1,0,2757.54960189832,0,0,0.09,259.92,259.83,NA,0.223863636363636,NA
"709",1502020003,0.3888889,2006,76716687,1,0,0.2413093,183,2,0,2927.41954367071,0,0,0,601.83,601.83,NA,0.223863636363636,NA
"710",1502020003,0.3333333,2008,76716687,1,0,0.2413093,448,1,0,2884.95205822761,0,0,0.27,808.65,808.38,NA,0.223863636363636,NA
"711",1502020004,0.4444444,2011,228465000,0,0,0.4393285,71,2,0,7211.71364677379,0,0,344.7,937.98,593.28,NA,0.137762237762238,NA
"712",1502020004,0.6666667,2003,228465000,0,0,0.4393285,70,2,0,9447.03463093831,0,0,3.6,76.95,73.35,NA,0.137762237762238,NA
"713",1502020004,0.5,2006,228465000,0,0,0.4393285,63,2,0,8608.78926187661,0,0,48.42,296.28,247.86,NA,0.137762237762238,NA
"714",1502020004,0.6111111,2008,228465000,0,0,0.4393285,71,2,0,8049.95901583548,0,0,222.03,476.55,254.52,NA,0.137762237762238,NA
"715",1502020004,0.3888889,2014,228465000,0,0,0.4393289,283,0,0,6373.46827771209,0,0,1076.76,2186.01,1109.25,NA,0.137762237762238,NA
"716",1502050001,0.1666667,2006,54158903,1,0,0.9318133,139,2,1,6537.67953790288,124998225,0,2.25,18.81,16.56,1,1,1
"717",1502050001,0.4444444,2008,54158903,1,0,0.9318133,163,2,1,7221.44971720384,124998225,0,0,10.35,10.35,1,1,1
"718",1502050001,0.3333333,2014,54158903,1,0,0.9319527,157,0,1,9272.76025510671,124998225,0,1.98,7.47,5.49,1,1,1
"719",1502050001,0.2777778,2003,54158903,1,0,0.8674322,122,2,1,5512.02426895144,124998225,0,0,5.85,5.85,1,1,1
"720",1502050001,0.25,2011,54158903,1,0,0.9318133,164,2,1,8247.10498615527,124998225,0,0.36,7.74,7.38,1,1,1
"721",1502050002,0.5,2008,37223032,1,0,0.909669,131,2,1,2666.99229148398,249958763,1,2.52,37.17,34.65,1,1,1
"722",1502050002,0.2222222,2011,37223032,1,0,0.909669,129,2,1,3324.62562579047,249958763,1,0.36,23.49,23.13,1,1,1
"723",1502050002,0.3333333,2014,37223032,1,0,0.9095767,140,0,1,3982.25896009696,249958763,1,0.18,26.37,26.19,1,1,1
"724",1502050002,0.3888889,2006,37223032,1,0,0.909669,116,1,1,2228.57006861298,249958763,1,0.27,20.88,20.61,1,1,1
"725",1502050002,0.2222222,2003,37223032,1,0,0.6812302,117,2,1,1570.93673430649,249958763,1,1.17,5.4,4.23,1,1,1
"726",1502050004,0.3333333,2011,92912461,1,0,0.8930332,177,2,0,2927.10628315366,0,0,6.84,28.53,21.69,1.69811320754717,3.58181818181818,NA
"727",1502050004,0.3888889,2006,92912461,1,0,0.8930332,159,2,0,4052.5166089929,0,0,30.87,94.77,63.9,1.69811320754717,3.58181818181818,NA
"728",1502050004,0.3333333,2003,92912461,1,0,0.7161564,121,2,0,4727.76280449645,0,0,5.85,18.81,12.96,1.69811320754717,3.58181818181818,NA
"729",1502050004,0.3888889,2008,92912461,1,0,0.8930332,168,2,0,3602.35247865721,0,0,18.63,84.15,65.52,1.69811320754717,3.58181818181818,NA
